present time,present thrust,present mass,present acceleration x,present acceleration y,present speed x,present speed y,present flight angle,present pitch angle,present degree position,present height,present downrange distance,present position x,present position y,pitch angle,next time,next thrust,next mass,next acceleration x,next acceleration y,next speed x,next speed y,next flight angle,next pitch angle,next degree position,next height,next downrange distance,next position x,next position y
377.10000000001725, 15681173.301406765, 596137.384016685, 25.00896181293006, -12.293581936436912, 4694.311744122645, -297.6548164778859, 0.05709270556568938, 0.0, 1.4503094963544927, 211166.20949952584, 767621.5967358131, 791146.9070560131, 6534447.075379298, 0.0, 377.20000000001727, 15681173.301406765, 595692.9063153977, 25.02757865286029, -12.29765075384077, 4696.814501987931, -298.88458155327, 0.056936925375138794, 0.0, 1.450238111508979, 211193.00810365472, 768076.3895865802, 791616.5885062119, 6534417.186921143
377.20000000001727, 15681173.301406765, 595692.9063153977, 25.02757865286029, -12.29765075384077, 4696.814501987931, -298.88458155327, 0.056936925375138794, 0.0, 1.450238111508979, 211193.00810365472, 768076.3895865802, 791616.5885062119, 6534417.186921143, 0.0, 377.3000000000173, 15681173.301406765, 595248.4286141107, 25.046223633782432, -12.301726965794112, 4699.319124351309, -300.1147542498494, 0.0567813719228963, 0.0, 1.4501666872212573, 211219.7482656557, 768531.4337236558, 792086.520418647, 6534387.175445718
377.3000000000173, 15681173.301406765, 595248.4286141107, 25.046223633782432, -12.301726965794112, 4699.319124351309, -300.1147542498494, 0.0567813719228963, 0.0, 1.4501666872212573, 211219.7482656557, 768531.4337236558, 792086.520418647, 6534387.175445718, 0.0, 377.4000000000173, 15681173.301406765, 594803.9509128234, 25.06489681900083, -12.305810589249285, 4701.82561403321, -301.34533530877434, 0.056626045109415504, 0.0, 1.4500952234606321, 211246.4300235128, 768986.7293425987, 792556.7029800504, 6534357.040912187
377.4000000000173, 15681173.301406765, 594803.9509128234, 25.06489681900083, -12.305810589249285, 4701.82561403321, -301.34533530877434, 0.056626045109415504, 0.0, 1.4500952234606321, 211246.4300235128, 768986.7293425987, 792556.7029800504, 6534357.040912187, 0.0, 377.50000000001734, 15681173.301406765, 594359.4732115362, 25.083598272009105, -12.30990164121084, 4704.333973860411, -302.5763254728954, 0.05647094483524327, 0.0, 1.4500237201963642, 211273.05341525935, 769442.2766392499, 793027.1363774363, 6534326.78327964
377.50000000001734, 15681173.301406765, 594359.4732115362, 25.083598272009105, -12.30990164121084, 4704.333973860411, -302.5763254728954, 0.05647094483524327, 0.0, 1.4500237201963642, 211273.05341525935, 769442.2766392499, 793027.1363774363, 6534326.78327964, 0.0, 377.60000000001736, 15681173.301406765, 593914.9955102492, 25.102328056490965, -12.3140001387357, 4706.84420666606, -303.80772548676896, 0.056316071001018375, 0.0, 1.4499521773976674, 211299.61847897433, 769898.0758097472, 793497.820798103, 6534296.402507091
377.60000000001736, 15681173.301406765, 593914.9955102492, 25.102328056490965, -12.3140001387357, 4706.84420666606, -303.80772548676896, 0.056316071001018375, 0.0, 1.4499521773976674, 211299.61847897433, 769898.0758097472, 793497.820798103, 6534296.402507091, 0.0, 377.7000000000174, 15681173.301406765, 593470.5178089619, 25.121086236320878, -12.318106098933427, 4709.356315289692, -305.0395360966623, 0.056161423507474134, 0.0, 1.449880595033712, 211326.1252527861, 770354.1270505073, 793968.756429632, 6534265.898553481
377.7000000000174, 15681173.301406765, 593470.5178089619, 25.121086236320878, -12.318106098933427, 4709.356315289692, -305.0395360966623, 0.056161423507474134, 0.0, 1.449880595033712, 211326.1252527861, 770354.1270505073, 793968.756429632, 6534265.898553481, 0.0, 377.8000000000174, 15681173.301406765, 593026.0401076749, 25.139872875564766, -12.322219538966324, 4711.870302577248, -306.2717580505589, 0.056007002255435576, 0.0, 1.449808973073621, 211352.57377486955, 770810.4305582466, 794439.9434598897, 6534235.271377676
377.8000000000174, 15681173.301406765, 593026.0401076749, 25.139872875564766, -12.322219538966324, 4711.870302577248, -306.2717580505589, 0.056007002255435576, 0.0, 1.449808973073621, 211352.57377486955, 770810.4305582466, 794439.9434598897, 6534235.271377676, 0.0, 377.9000000000174, 15681173.301406765, 592581.5624063876, 25.158688038480776, -12.326340476049753, 4714.386171381097, -307.50439209816386, 0.05585280714582298, 0.0, 1.4497373114864733, 211378.96408344898, 771266.9865299644, 794911.3820770278, 6534204.520938466
377.9000000000174, 15681173.301406765, 592581.5624063876, 25.158688038480776, -12.326340476049753, 4714.386171381097, -307.50439209816386, 0.05585280714582298, 0.0, 1.4497373114864733, 211378.96408344898, 771266.9865299644, 794911.3820770278, 6534204.520938466, 0.0, 378.00000000001745, 15681173.301406765, 592137.0847051006, 25.177531789519925, -12.33046892745222, 4716.903924560049, -308.7374389909091, 0.05569883807964919, 0.0, 1.4496656102413017, 211405.29621679801, 771723.7951629529, 795383.0724694838, 6534173.647194567
378.00000000001745, 15681173.301406765, 592137.0847051006, 25.177531789519925, -12.33046892745222, 4716.903924560049, -308.7374389909091, 0.05569883807964919, 0.0, 1.4496656102413017, 211405.29621679801, 771723.7951629529, 795383.0724694838, 6534173.647194567, 0.0, 378.1000000000175, 15681173.301406765, 591692.6070038134, 25.196404193326924, -12.33460491049565, 4719.423564979382, -309.97089948195867, 0.055545094958021346, 0.0, 1.4495938693070927, 211431.57021323498, 772180.8566547986, 795855.0148259818, 6534142.650104619
378.1000000000175, 15681173.301406765, 591692.6070038134, 25.196404193326924, -12.33460491049565, 4719.423564979382, -309.97089948195867, 0.055545094958021346, 0.0, 1.4495938693070927, 211431.57021323498, 772180.8566547986, 795855.0148259818, 6534142.650104619, 0.0, 378.2000000000175, 15681173.301406765, 591248.1293025264, 25.215305314740785, -12.338748442555593, 4721.945095510856, -311.20477432621425, 0.05539157768214123, 0.0, 1.4495220886527878, 211457.78611113038, 772638.1712033752, 796327.2093355329, 6534111.529627186
378.2000000000175, 15681173.301406765, 591248.1293025264, 25.215305314740785, -12.338748442555593, 4721.945095510856, -311.20477432621425, 0.05539157768214123, 0.0, 1.4495220886527878, 211457.78611113038, 772638.1712033752, 796327.2093355329, 6534111.529627186, 0.0, 378.3000000000175, 15681173.301406765, 590803.6516012391, 25.234235218795682, -12.342899541061374, 4724.4685190327355, -312.4390642803204, 0.055238286153304214, 0.0, 1.4494502682472818, 211483.94394890126, 773095.7390068533, 796799.6561874361, 6534080.285720758
